"subject","trial","playerMood","playerMoodRT","initialBank","playerBet","playerBetRT","playerEarnings","endingBank","playerStart","playerHandSoft","playerAction","playerActionRT","playerTotal","dealerStart","dealerTotal","description","playerFeedbackRT"
"0k0xiwrpdg8757k0v8g3fqlt",1,50,1323,500,50,2218,0,450,16,TRUE,"stand",1839,16,10,18,"dealer win",1302
"0k0xiwrpdg8757k0v8g3fqlt",2,NA,NA,450,50,3339,0,400,7,FALSE,"hit",1148,25,6,10,"player bust",1771
"0k0xiwrpdg8757k0v8g3fqlt",2,NA,NA,450,50,3339,0,400,7,FALSE,"hit",127,25,6,10,"player bust",1771
"0k0xiwrpdg8757k0v8g3fqlt",3,NA,NA,400,50,2117,100,450,15,TRUE,"hit",1943,20,7,17,"player win",1077
"0k0xiwrpdg8757k0v8g3fqlt",3,NA,NA,400,50,2117,100,450,15,TRUE,"stand",923,20,7,17,"player win",1077
"0k0xiwrpdg8757k0v8g3fqlt",4,NA,NA,450,50,2012,0,400,13,FALSE,"hit",1237,18,10,21,"dealer win",1532
"0k0xiwrpdg8757k0v8g3fqlt",4,NA,NA,450,50,2012,0,400,13,FALSE,"stand",889,18,10,21,"dealer win",1532
"0k0xiwrpdg8757k0v8g3fqlt",5,42,2353,400,50,1980,100,450,14,FALSE,"hit",1512,21,10,18,"player win",418
"0k0xiwrpdg8757k0v8g3fqlt",5,42,2353,400,50,1980,100,450,14,FALSE,"stand",1001,21,10,18,"player win",418
"0k0xiwrpdg8757k0v8g3fqlt",6,NA,NA,450,50,1631,0,400,16,FALSE,"stand",1320,16,10,19,"dealer win",757
"0k0xiwrpdg8757k0v8g3fqlt",7,NA,NA,400,50,1716,100,450,20,FALSE,"stand",1227,20,10,24,"dealer bust",1434
"0k0xiwrpdg8757k0v8g3fqlt",8,50,1741,450,50,2022,100,500,14,FALSE,"hit",1535,19,4,23,"dealer bust",1385
"0k0xiwrpdg8757k0v8g3fqlt",8,50,1741,450,50,2022,100,500,14,FALSE,"stand",621,19,4,23,"dealer bust",1385
"0k0xiwrpdg8757k0v8g3fqlt",9,NA,NA,500,50,1629,50,500,17,FALSE,"stand",1396,17,6,17,"draw",930
"0k0xiwrpdg8757k0v8g3fqlt",10,52,2162,500,50,1493,50,500,12,FALSE,"hit",1152,19,9,19,"draw",413
"0k0xiwrpdg8757k0v8g3fqlt",10,52,2162,500,50,1493,50,500,12,FALSE,"stand",626,19,9,19,"draw",413
"0k0xiwrpdg8757k0v8g3fqlt",11,NA,NA,500,50,1639,0,450,13,FALSE,"hit",1028,23,7,17,"player bust",1101
"0k0xiwrpdg8757k0v8g3fqlt",12,NA,NA,450,50,1423,100,500,6,FALSE,"hit",1329,18,3,22,"dealer bust",11292
"0k0xiwrpdg8757k0v8g3fqlt",12,NA,NA,450,50,1423,100,500,6,FALSE,"hit",501,18,3,22,"dealer bust",11292
"0k0xiwrpdg8757k0v8g3fqlt",12,NA,NA,450,50,1423,100,500,6,FALSE,"stand",638,18,3,22,"dealer bust",11292
"0k0xiwrpdg8757k0v8g3fqlt",13,NA,NA,500,50,2217,100,550,14,FALSE,"hit",1495,19,8,18,"player win",6002
"0k0xiwrpdg8757k0v8g3fqlt",13,NA,NA,500,50,2217,100,550,14,FALSE,"stand",535,19,8,18,"player win",6002
"0k0xiwrpdg8757k0v8g3fqlt",14,63,1812,550,50,1933,100,600,17,FALSE,"stand",917,17,5,26,"dealer bust",3211
"0k0xiwrpdg8757k0v8g3fqlt",15,NA,NA,600,50,1509,0,550,18,TRUE,"stand",1296,18,10,19,"dealer win",144
"0k0xiwrpdg8757k0v8g3fqlt",16,NA,NA,550,50,1490,100,600,16,FALSE,"stand",1293,16,10,25,"dealer bust",300
"0k0xiwrpdg8757k0v8g3fqlt",17,NA,NA,600,50,1676,100,650,9,FALSE,"hit",970,19,8,18,"player win",718
"0k0xiwrpdg8757k0v8g3fqlt",17,NA,NA,600,50,1676,100,650,9,FALSE,"stand",853,19,8,18,"player win",718
"0k0xiwrpdg8757k0v8g3fqlt",18,65,2826,650,50,1793,0,600,8,FALSE,"hit",905,16,3,18,"dealer win",395
"0k0xiwrpdg8757k0v8g3fqlt",18,65,2826,650,50,1793,0,600,8,FALSE,"hit",1001,16,3,18,"dealer win",395
"0k0xiwrpdg8757k0v8g3fqlt",18,65,2826,650,50,1793,0,600,8,FALSE,"stand",897,16,3,18,"dealer win",395
"0k0xiwrpdg8757k0v8g3fqlt",19,NA,NA,600,50,1625,0,550,12,FALSE,"hit",1132,16,10,20,"dealer win",1015
"0k0xiwrpdg8757k0v8g3fqlt",19,NA,NA,600,50,1625,0,550,12,FALSE,"stand",1276,16,10,20,"dealer win",1015
"0k0xiwrpdg8757k0v8g3fqlt",20,NA,NA,550,50,1522,0,500,12,FALSE,"hit",1146,17,10,19,"dealer win",874
"0k0xiwrpdg8757k0v8g3fqlt",20,NA,NA,550,50,1522,0,500,12,FALSE,"stand",1187,17,10,19,"dealer win",874
"0k0xiwrpdg8757k0v8g3fqlt",21,50,1447,500,50,1329,0,450,15,FALSE,"hit",918,25,10,15,"player bust",664
"0k0xiwrpdg8757k0v8g3fqlt",22,NA,NA,450,50,3122,100,500,17,FALSE,"stand",1372,17,3,22,"dealer bust",1151
"0k0xiwrpdg8757k0v8g3fqlt",23,NA,NA,500,50,1501,0,450,17,FALSE,"stand",926,17,2,18,"dealer win",729
"0k0xiwrpdg8757k0v8g3fqlt",24,44,2518,450,50,1797,100,500,11,FALSE,"hit",975,19,6,22,"dealer bust",1167
"0k0xiwrpdg8757k0v8g3fqlt",24,44,2518,450,50,1797,100,500,11,FALSE,"stand",571,19,6,22,"dealer bust",1167
"0k0xiwrpdg8757k0v8g3fqlt",25,NA,NA,500,50,1838,100,550,14,FALSE,"hit",980,20,2,25,"dealer bust",1327
"0k0xiwrpdg8757k0v8g3fqlt",25,NA,NA,500,50,1838,100,550,14,FALSE,"stand",532,20,2,25,"dealer bust",1327
"0k0xiwrpdg8757k0v8g3fqlt",26,NA,NA,550,50,1518,0,500,14,TRUE,"hit",972,19,9,20,"dealer win",2305
"0k0xiwrpdg8757k0v8g3fqlt",26,NA,NA,550,50,1518,0,500,14,TRUE,"stand",523,19,9,20,"dealer win",2305
"0k0xiwrpdg8757k0v8g3fqlt",27,50,1704,500,50,1622,0,450,12,FALSE,"hit",888,22,10,19,"player bust",652
"0k0xiwrpdg8757k0v8g3fqlt",28,NA,NA,450,50,1469,100,500,7,FALSE,"hit",3475,18,7,17,"player win",1432
"0k0xiwrpdg8757k0v8g3fqlt",28,NA,NA,450,50,1469,100,500,7,FALSE,"hit",497,18,7,17,"player win",1432
"0k0xiwrpdg8757k0v8g3fqlt",28,NA,NA,450,50,1469,100,500,7,FALSE,"stand",634,18,7,17,"player win",1432
"0k0xiwrpdg8757k0v8g3fqlt",29,NA,NA,500,50,1601,0,450,6,FALSE,"hit",834,18,11,21,"dealer win",564
"0k0xiwrpdg8757k0v8g3fqlt",29,NA,NA,500,50,1601,0,450,6,FALSE,"hit",543,18,11,21,"dealer win",564
"0k0xiwrpdg8757k0v8g3fqlt",29,NA,NA,500,50,1601,0,450,6,FALSE,"stand",546,18,11,21,"dealer win",564
"0k0xiwrpdg8757k0v8g3fqlt",30,46,2001,450,50,1894,0,400,13,FALSE,"hit",1386,20,5,21,"dealer win",2244
"0k0xiwrpdg8757k0v8g3fqlt",30,46,2001,450,50,1894,0,400,13,FALSE,"stand",699,20,5,21,"dealer win",2244
"0k0xiwrpdg8757k0v8g3fqlt",31,NA,NA,400,50,1718,100,450,10,FALSE,"hit",935,20,4,23,"dealer bust",112
"0k0xiwrpdg8757k0v8g3fqlt",31,NA,NA,400,50,1718,100,450,10,FALSE,"stand",782,20,4,23,"dealer bust",112
"0k0xiwrpdg8757k0v8g3fqlt",32,NA,NA,450,50,1457,125,525,21,TRUE,"stand",2018,21,8,16,"blackjack; player win",817
"0k0xiwrpdg8757k0v8g3fqlt",33,57,2005,525,50,2243,0,475,14,FALSE,"hit",1412,24,5,15,"player bust",2644
"0k0xiwrpdg8757k0v8g3fqlt",34,NA,NA,475,50,1641,100,525,19,TRUE,"stand",1179,19,3,23,"dealer bust",717
"0k0xiwrpdg8757k0v8g3fqlt",35,NA,NA,525,50,3807,50,525,18,TRUE,"stand",1033,18,8,18,"draw",1007
"0k0xiwrpdg8757k0v8g3fqlt",36,57,1881,525,50,1582,50,525,15,FALSE,"hit",1809,18,8,18,"draw",545
"0k0xiwrpdg8757k0v8g3fqlt",36,57,1881,525,50,1582,50,525,15,FALSE,"stand",697,18,8,18,"draw",545
"0k0xiwrpdg8757k0v8g3fqlt",37,NA,NA,525,50,1355,0,475,14,FALSE,"hit",1106,16,3,19,"dealer win",766
"0k0xiwrpdg8757k0v8g3fqlt",37,NA,NA,525,50,1355,0,475,14,FALSE,"stand",1035,16,3,19,"dealer win",766
"0k0xiwrpdg8757k0v8g3fqlt",38,NA,NA,475,50,1483,0,425,16,FALSE,"hit",1428,25,9,20,"player bust",738
"0k0xiwrpdg8757k0v8g3fqlt",39,46,1730,425,50,1332,0,375,18,FALSE,"stand",1114,18,10,19,"dealer win",598
"0k0xiwrpdg8757k0v8g3fqlt",40,NA,NA,375,50,2519,100,425,14,FALSE,"hit",981,21,10,18,"player win",402
"0k0xiwrpdg8757k0v8g3fqlt",40,NA,NA,375,50,2519,100,425,14,FALSE,"stand",1001,21,10,18,"player win",402
"0k0xiwrpdg8757k0v8g3fqlt",41,56,2023,425,50,1318,100,475,12,FALSE,"hit",968,21,5,19,"player win",3512
"0k0xiwrpdg8757k0v8g3fqlt",41,56,2023,425,50,1318,100,475,12,FALSE,"hit",1510,21,5,19,"player win",3512
"0k0xiwrpdg8757k0v8g3fqlt",41,56,2023,425,50,1318,100,475,12,FALSE,"stand",1001,21,5,19,"player win",3512
"0k0xiwrpdg8757k0v8g3fqlt",42,NA,NA,475,50,4454,0,425,16,FALSE,"stand",1442,16,5,21,"dealer win",21789
"0k0xiwrpdg8757k0v8g3fqlt",43,NA,NA,425,50,10267,0,375,10,FALSE,"hit",913,26,10,18,"player bust",1071
"0k0xiwrpdg8757k0v8g3fqlt",43,NA,NA,425,50,10267,0,375,10,FALSE,"hit",854,26,10,18,"player bust",1071
"0k0xiwrpdg8757k0v8g3fqlt",44,NA,NA,375,50,1924,100,425,20,TRUE,"stand",1103,20,6,23,"dealer bust",4261
"0k0xiwrpdg8757k0v8g3fqlt",45,63,2183,425,50,1911,0,375,15,FALSE,"hit",3866,17,2,19,"dealer win",840
"0k0xiwrpdg8757k0v8g3fqlt",45,63,2183,425,50,1911,0,375,15,FALSE,"stand",562,17,2,19,"dealer win",840
"0k0xiwrpdg8757k0v8g3fqlt",46,NA,NA,375,50,1647,0,325,13,FALSE,"hit",958,18,11,20,"dealer win",597
"0k0xiwrpdg8757k0v8g3fqlt",46,NA,NA,375,50,1647,0,325,13,FALSE,"stand",591,18,11,20,"dealer win",597
"0k0xiwrpdg8757k0v8g3fqlt",47,47,1691,325,50,1227,100,375,19,FALSE,"stand",960,19,5,17,"player win",451
"0k0xiwrpdg8757k0v8g3fqlt",48,NA,NA,375,50,1606,0,325,14,FALSE,"hit",1362,24,10,20,"player bust",853
"0k0xiwrpdg8757k0v8g3fqlt",49,NA,NA,325,50,1313,100,375,20,FALSE,"stand",842,20,2,17,"player win",915
"0k0xiwrpdg8757k0v8g3fqlt",50,NA,NA,375,50,1482,100,425,20,FALSE,"stand",983,20,6,17,"player win",1134
"0k0xiwrpdg8757k0v8g3fqlt",51,64,2776,425,50,1526,100,475,5,FALSE,"hit",1215,20,4,18,"player win",1470
"0k0xiwrpdg8757k0v8g3fqlt",51,64,2776,425,50,1526,100,475,5,TRUE,"hit",514,20,4,18,"player win",1470
"0k0xiwrpdg8757k0v8g3fqlt",51,64,2776,425,50,1526,100,475,5,TRUE,"stand",737,20,4,18,"player win",1470
"0k0xiwrpdg8757k0v8g3fqlt",52,NA,NA,475,50,1844,0,425,19,FALSE,"stand",875,19,8,21,"dealer win",289
"0k0xiwrpdg8757k0v8g3fqlt",53,45,1784,425,50,1181,100,475,20,FALSE,"stand",894,20,2,24,"dealer bust",308
"0k0xiwrpdg8757k0v8g3fqlt",54,NA,NA,475,50,1369,50,475,15,FALSE,"hit",979,18,4,18,"draw",6480
"0k0xiwrpdg8757k0v8g3fqlt",54,NA,NA,475,50,1369,50,475,15,FALSE,"stand",493,18,4,18,"draw",6480
"0k0xiwrpdg8757k0v8g3fqlt",55,NA,NA,475,50,1801,0,425,14,FALSE,"hit",1300,23,11,20,"player bust",497
"0k0xiwrpdg8757k0v8g3fqlt",56,NA,NA,425,50,2623,0,375,17,TRUE,"stand",1016,17,7,18,"dealer win",422
"0k0xiwrpdg8757k0v8g3fqlt",57,37,2348,375,50,1190,100,425,20,FALSE,"stand",829,20,8,19,"player win",608
"0k0xiwrpdg8757k0v8g3fqlt",58,NA,NA,425,50,1226,0,375,17,FALSE,"stand",927,17,11,18,"dealer win",722
"0k0xiwrpdg8757k0v8g3fqlt",59,NA,NA,375,50,1115,50,375,17,FALSE,"stand",909,17,11,17,"draw",699
"0k0xiwrpdg8757k0v8g3fqlt",60,NA,NA,375,50,1253,0,325,12,FALSE,"hit",1009,17,3,21,"dealer win",652
"0k0xiwrpdg8757k0v8g3fqlt",60,NA,NA,375,50,1253,0,325,12,FALSE,"stand",613,17,3,21,"dealer win",652
"0k0xiwrpdg8757k0v8g3fqlt",61,36,1853,325,50,1293,100,375,18,FALSE,"stand",917,18,4,23,"dealer bust",436
"0k0xiwrpdg8757k0v8g3fqlt",62,NA,NA,375,50,1196,50,375,8,FALSE,"hit",829,17,10,17,"draw",426
"0k0xiwrpdg8757k0v8g3fqlt",62,NA,NA,375,50,1196,50,375,8,FALSE,"stand",1011,17,10,17,"draw",426
"0k0xiwrpdg8757k0v8g3fqlt",63,NA,NA,375,50,1513,0,325,9,FALSE,"hit",1157,16,7,17,"dealer win",631
"0k0xiwrpdg8757k0v8g3fqlt",63,NA,NA,375,50,1513,0,325,9,FALSE,"hit",596,16,7,17,"dealer win",631
"0k0xiwrpdg8757k0v8g3fqlt",63,NA,NA,375,50,1513,0,325,9,FALSE,"stand",1060,16,7,17,"dealer win",631
"0k0xiwrpdg8757k0v8g3fqlt",64,32,2336,325,50,1208,100,375,20,TRUE,"stand",836,20,6,18,"player win",414
"0k0xiwrpdg8757k0v8g3fqlt",65,NA,NA,375,50,1152,0,325,20,FALSE,"stand",816,20,7,21,"dealer win",831
"0k0xiwrpdg8757k0v8g3fqlt",66,29,2018,325,50,1199,100,375,12,FALSE,"hit",845,21,10,17,"player win",410
"0k0xiwrpdg8757k0v8g3fqlt",66,29,2018,325,50,1199,100,375,12,FALSE,"stand",1001,21,10,17,"player win",410
"0k0xiwrpdg8757k0v8g3fqlt",67,NA,NA,375,50,1286,100,425,12,FALSE,"hit",1283,21,2,22,"dealer bust",558
"0k0xiwrpdg8757k0v8g3fqlt",67,NA,NA,375,50,1286,100,425,12,FALSE,"hit",891,21,2,22,"dealer bust",558
"0k0xiwrpdg8757k0v8g3fqlt",67,NA,NA,375,50,1286,100,425,12,FALSE,"stand",1001,21,2,22,"dealer bust",558
"0k0xiwrpdg8757k0v8g3fqlt",68,NA,NA,425,50,1318,100,475,8,FALSE,"hit",733,21,2,19,"player win",708
"0k0xiwrpdg8757k0v8g3fqlt",68,NA,NA,425,50,1318,100,475,8,FALSE,"hit",452,21,2,19,"player win",708
"0k0xiwrpdg8757k0v8g3fqlt",68,NA,NA,425,50,1318,100,475,8,FALSE,"stand",1001,21,2,19,"player win",708
"0k0xiwrpdg8757k0v8g3fqlt",69,51,2246,475,50,1180,100,525,18,TRUE,"stand",1345,18,11,23,"dealer bust",649
"0k0xiwrpdg8757k0v8g3fqlt",70,NA,NA,525,50,1206,100,575,14,TRUE,"hit",873,17,3,24,"dealer bust",426
"0k0xiwrpdg8757k0v8g3fqlt",70,NA,NA,525,50,1206,100,575,14,TRUE,"stand",937,17,3,24,"dealer bust",426
"0k0xiwrpdg8757k0v8g3fqlt",71,NA,NA,575,50,1335,100,625,14,TRUE,"hit",970,21,10,18,"player win",17061
"0k0xiwrpdg8757k0v8g3fqlt",71,NA,NA,575,50,1335,100,625,14,TRUE,"stand",1000,21,10,18,"player win",17061
"0k0xiwrpdg8757k0v8g3fqlt",72,57,1675,625,50,1743,0,575,13,FALSE,"hit",962,23,9,12,"player bust",483
"0k0xiwrpdg8757k0v8g3fqlt",73,NA,NA,575,50,1776,0,525,14,FALSE,"hit",1584,24,10,18,"player bust",468
"0k0xiwrpdg8757k0v8g3fqlt",74,NA,NA,525,50,1295,0,475,6,FALSE,"hit",732,18,3,21,"dealer win",279
"0k0xiwrpdg8757k0v8g3fqlt",74,NA,NA,525,50,1295,0,475,6,FALSE,"hit",458,18,3,21,"dealer win",279
"0k0xiwrpdg8757k0v8g3fqlt",74,NA,NA,525,50,1295,0,475,6,FALSE,"stand",557,18,3,21,"dealer win",279
"0k0xiwrpdg8757k0v8g3fqlt",75,NA,NA,475,50,1568,0,425,15,FALSE,"hit",804,24,4,14,"player bust",205
"0k0xiwrpdg8757k0v8g3fqlt",76,44,2396,425,50,1211,0,375,15,FALSE,"hit",861,17,11,21,"dealer win",502
"0k0xiwrpdg8757k0v8g3fqlt",76,44,2396,425,50,1211,0,375,15,FALSE,"stand",769,17,11,21,"dealer win",502
"0k0xiwrpdg8757k0v8g3fqlt",77,NA,NA,375,50,1162,0,325,11,FALSE,"hit",889,23,10,15,"player bust",442
"0k0xiwrpdg8757k0v8g3fqlt",77,NA,NA,375,50,1162,0,325,11,FALSE,"hit",710,23,10,15,"player bust",442
"0k0xiwrpdg8757k0v8g3fqlt",78,NA,NA,325,50,1362,0,275,18,TRUE,"stand",1024,18,10,20,"dealer win",440
"0k0xiwrpdg8757k0v8g3fqlt",79,35,1645,275,50,1111,0,225,13,FALSE,"hit",824,17,10,20,"dealer win",544
"0k0xiwrpdg8757k0v8g3fqlt",79,35,1645,275,50,1111,0,225,13,FALSE,"stand",845,17,10,20,"dealer win",544
"0k0xiwrpdg8757k0v8g3fqlt",80,NA,NA,225,50,1286,0,175,14,FALSE,"hit",1019,22,8,17,"player bust",459
"0p59eph6tzow3b2da9p558z2",1,80,3106,500,70,6153,0,430,15,FALSE,"hit",5388,16,9,20,"dealer win",3769
"0p59eph6tzow3b2da9p558z2",1,80,3106,500,70,6153,0,430,15,FALSE,"stand",2563,16,9,20,"dealer win",3769
"0p59eph6tzow3b2da9p558z2",2,NA,NA,430,30,4721,60,460,19,FALSE,"stand",2408,19,10,24,"dealer bust",1916
"0p59eph6tzow3b2da9p558z2",3,41,4337,460,50,4356,100,510,14,FALSE,"hit",2556,20,2,19,"player win",4432
"0p59eph6tzow3b2da9p558z2",3,41,4337,460,50,4356,100,510,14,FALSE,"stand",1300,20,2,19,"player win",4432
"0p59eph6tzow3b2da9p558z2",4,NA,NA,510,60,4458,120,570,8,FALSE,"hit",2947,19,6,24,"dealer bust",2564
"0p59eph6tzow3b2da9p558z2",4,NA,NA,510,60,4458,120,570,8,TRUE,"stand",2255,19,6,24,"dealer bust",2564
"0p59eph6tzow3b2da9p558z2",5,NA,NA,570,50,6473,0,520,13,FALSE,"hit",2769,23,8,18,"player bust",2400
"0p59eph6tzow3b2da9p558z2",6,NA,NA,520,50,5236,0,470,8,FALSE,"hit",2758,25,5,10,"player bust",2055
"0p59eph6tzow3b2da9p558z2",6,NA,NA,520,50,5236,0,470,8,FALSE,"hit",1218,25,5,10,"player bust",2055
"0p59eph6tzow3b2da9p558z2",7,41,4780,470,40,5617,40,470,14,TRUE,"hit",2539,20,10,20,"draw",2654
"0p59eph6tzow3b2da9p558z2",7,41,4780,470,40,5617,40,470,14,TRUE,"stand",1716,20,10,20,"draw",2654
"0p59eph6tzow3b2da9p558z2",8,NA,NA,470,40,5330,40,470,16,TRUE,"hit",2295,18,10,18,"draw",1600
"0p59eph6tzow3b2da9p558z2",8,NA,NA,470,40,5330,40,470,16,FALSE,"hit",9933,18,10,18,"draw",1600
"0p59eph6tzow3b2da9p558z2",8,NA,NA,470,40,5330,40,470,16,FALSE,"stand",1482,18,10,18,"draw",1600
"0p59eph6tzow3b2da9p558z2",9,NA,NA,470,40,3400,100,530,21,TRUE,"stand",2019,21,5,15,"blackjack; player win",2003
"0p59eph6tzow3b2da9p558z2",10,NA,NA,530,80,5620,0,450,14,FALSE,"hit",2235,24,10,13,"player bust",3375
"0p59eph6tzow3b2da9p558z2",11,35,5295,450,50,4889,0,400,6,FALSE,"hit",2372,16,7,17,"dealer win",1610
"0p59eph6tzow3b2da9p558z2",11,35,5295,450,50,4889,0,400,6,FALSE,"stand",1901,16,7,17,"dealer win",1610
"0p59eph6tzow3b2da9p558z2",12,NA,NA,400,50,4399,0,350,6,FALSE,"hit",2109,16,6,18,"dealer win",2038
"0p59eph6tzow3b2da9p558z2",12,NA,NA,400,50,4399,0,350,6,FALSE,"stand",1755,16,6,18,"dealer win",2038
"0p59eph6tzow3b2da9p558z2",13,NA,NA,350,40,5603,0,310,17,TRUE,"hit",2416,17,3,19,"dealer win",2011
"0p59eph6tzow3b2da9p558z2",13,NA,NA,350,40,5603,0,310,17,FALSE,"stand",1899,17,3,19,"dealer win",2011
"0p59eph6tzow3b2da9p558z2",14,43,3879,310,60,4702,0,250,7,FALSE,"hit",2130,16,10,18,"dealer win",1667
"0p59eph6tzow3b2da9p558z2",14,43,3879,310,60,4702,0,250,7,FALSE,"stand",2323,16,10,18,"dealer win",1667
"0p59eph6tzow3b2da9p558z2",15,NA,NA,250,50,4895,100,300,12,FALSE,"hit",1848,19,10,26,"dealer bust",2166
"0p59eph6tzow3b2da9p558z2",15,NA,NA,250,50,4895,100,300,12,FALSE,"stand",1397,19,10,26,"dealer bust",2166
"0p59eph6tzow3b2da9p558z2",16,54,3678,300,50,3922,0,250,20,FALSE,"stand",1974,20,2,21,"dealer win",1848
"0p59eph6tzow3b2da9p558z2",17,NA,NA,250,50,4494,0,200,16,FALSE,"hit",2452,26,10,18,"player bust",1907
